 73  324   20-Nov-73  12  -0.17680  -3.218    0.1110    0.3140
 73  335   01-Dec-73  12  -0.21220  -3.144    0.1170    0.3010
 73  344   10-Dec-73  12  -0.24050  -3.030    0.1240    0.2890
 73  354   20-Dec-73  12  -0.27080  -2.592    0.1300    0.2740
 74  001   01-Jan-74  13   0.69810  -2.567    0.1310    0.2520
 74  010   10-Jan-74  13   0.67500  -2.610    0.1250    0.2320
 74  020   20-Jan-74  13   0.64890  -2.442    0.1130    0.2120
 74  032   01-Feb-74  13   0.61960  -2.856    0.0980    0.1940
 74  041   10-Feb-74  13   0.59390  -2.680    0.0890    0.1890
 74  051   20-Feb-74  13   0.56710  -2.833    0.0810    0.1840
 74  060   01-Mar-74  13   0.54160  -3.133    0.0730    0.1810
 74  069   10-Mar-74  13   0.51340  -3.190    0.0620    0.1790
 74  079   20-Mar-74  13   0.48150  -2.942    0.0470    0.1800
 74  091   01-Apr-74  13   0.44620  -2.922    0.0280    0.1860
 74  100   10-Apr-74  13   0.41990  -3.270    0.0130    0.1910
 74  110   20-Apr-74  13   0.38720  -3.473    0.0000    0.1970
 74  121   01-May-74  13   0.34900  -3.211   -0.0100    0.2020
 74  130   10-May-74  13   0.32010  -3.010   -0.0180    0.2040
 74  140   20-May-74  13   0.29000  -2.983   -0.0240    0.2070
 74  152   01-Jun-74  13   0.25420  -2.578   -0.0280    0.2110
 74  161   10-Jun-74  13   0.23100  -2.160   -0.0250    0.2130
 74  171   20-Jun-74  13   0.20940  -2.045   -0.0200    0.2150
 74  182   01-Jul-74  13   0.18690  -2.122   -0.0090    0.2160
 74  191   10-Jul-74  13   0.16780  -2.020    0.0010    0.2160
 74  201   20-Jul-74  13   0.14760  -1.908    0.0100    0.2170
 74  213   01-Aug-74  13   0.12470  -2.156    0.0170    0.2190
 74  222   10-Aug-74  13   0.10530  -2.410    0.0170    0.2210
 74  232   20-Aug-74  13   0.08120  -2.242    0.0210    0.2180
 74  244   01-Sep-74  13   0.05430  -2.367    0.0190    0.2180
 74  253   10-Sep-74  13   0.03300  -2.620    0.0180    0.2180
 74  263   20-Sep-74  13   0.00680  -2.709    0.0200    0.2190
 74  274   01-Oct-74  13  -0.02300  -2.856    0.0180    0.2250
 74  283   10-Oct-74  13  -0.04870  -3.110    0.0130    0.2330
 74  293   20-Oct-74  13  -0.07980  -3.108    0.0040    0.2450
 74  305   01-Nov-74  13  -0.11710  -3.044   -0.0080    0.2560
 74  314   10-Nov-74  13  -0.14450  -3.080   -0.0150    0.2620
 74  324   20-Nov-74  13  -0.17530  -3.064   -0.0210    0.2660
 74  335   01-Dec-74  13  -0.20900  -2.933   -0.0290    0.2700
 74  344   10-Dec-74  13  -0.23540  -2.670   -0.0340    0.2740
 74  354   20-Dec-74  13  -0.26210  -2.617   -0.0360    0.2780
 75  001   01-Jan-75  14   0.70650  -2.656   -0.0390    0.2810
 75  010   10-Jan-75  14   0.68260  -2.710   -0.0390    0.2840
 75  020   20-Jan-75  14   0.65550  -2.875   -0.0350    0.2900
 75  032   01-Feb-75  14   0.62100  -2.933   -0.0240    0.2970
 75  041   10-Feb-75  14   0.59460  -2.890   -0.0170    0.3070
 75  051   20-Feb-75  14   0.56570  -2.811   -0.0100    0.3190
 75  060   01-Mar-75  14   0.54040  -2.833   -0.0050    0.3270
 75  069   10-Mar-75  14   0.51490  -2.970   -0.0010    0.3340
 75  079   20-Mar-75  14   0.48520  -3.133    0.0050    0.3400
 75  091   01-Apr-75  14   0.44760  -2.944    0.0180    0.3440
 75  100   10-Apr-75  14   0.42110  -2.940    0.0290    0.3450
 75  110   20-Apr-75  14   0.39170  -3.045    0.0410    0.3420
 75  121   01-May-75  14   0.35820  -2.978    0.0520    0.3310
 75  130   10-May-75  14   0.33140  -2.800    0.0590    0.3190
 75  140   20-May-75  14   0.30340  -2.633    0.0690    0.3060
 75  152   01-Jun-75  14   0.27180  -2.478    0.0830    0.2910
 75  161   10-Jun-75  14   0.24950  -2.390    0.0960    0.2790
 75  171   20-Jun-75  14   0.22560  -2.209    0.1120    0.2650
 75  182   01-Jul-75  14   0.20130  -1.978    0.1270    0.2490
 75  191   10-Jul-75  14   0.18350  -1.890    0.1330    0.2350
 75  201   20-Jul-75  14   0.16460  -1.867    0.1350    0.2180
 75  213   01-Aug-75  14   0.14220  -2.056    0.1360    0.1970
 75  222   10-Aug-75  14   0.12370  -2.180    0.1370    0.1810
 75  232   20-Aug-75  14   0.10190  -2.175    0.1360    0.1660
 75  244   01-Sep-75  14   0.07580  -2.356    0.1300    0.1490
 75  253   10-Sep-75  14   0.05460  -2.480    0.1170    0.1380
 75  263   20-Sep-75  14   0.02980  -2.673    0.1000    0.1270
 75  274   01-Oct-75  14   0.00040  -2.878    0.0790    0.1150
 75  283   10-Oct-75  14  -0.02550  -3.080    0.0600    0.1070
 75  293   20-Oct-75  14  -0.05630  -3.183    0.0340    0.1030
 75  305   01-Nov-75  14  -0.09450  -3.211    0.0010    0.1030
 75  314   10-Nov-75  14  -0.12340  -3.160   -0.0250    0.1100
 75  324   20-Nov-75  14  -0.15500  -3.045   -0.0530    0.1260
 75  335   01-Dec-75  14  -0.18850  -2.844   -0.0820    0.1450
 75  344   10-Dec-75  14  -0.21410  -2.750   -0.1000    0.1600
 75  354   20-Dec-75  14  -0.24160  -2.667   -0.1160    0.1780
 76  001   01-Jan-76  15   0.72640  -2.667   -0.1290    0.2040
 76  010   10-Jan-76  15   0.70240  -2.780   -0.1340    0.2240
 76  020   20-Jan-76  15   0.67460  -2.942   -0.1370    0.2460
 76  032   01-Feb-76  15   0.63930  -2.967   -0.1380    0.2740
 76  041   10-Feb-76  15   0.61260  -2.830   -0.1370    0.2970
 76  051   20-Feb-76  15   0.58430  -2.830   -0.1330    0.3220
 76  061   01-Mar-76  15   0.55600  -3.022   -0.1270    0.3430
 76  070   10-Mar-76  15   0.52880  -3.170   -0.1200    0.3590
 76  080   20-Mar-76  15   0.49710  -3.342   -0.1120    0.3770
 76  092   01-Apr-76  15   0.45700  -3.389   -0.1000    0.3990
 76  101   10-Apr-76  15   0.42650  -3.300   -0.0870    0.4170
 76  111   20-Apr-76  15   0.39350  -3.255   -0.0690    0.4340
 76  122   01-May-76  15   0.35770  -3.300   -0.0460    0.4480
 76  131   10-May-76  15   0.32800  -3.400   -0.0250    0.4540
 76  141   20-May-76  15   0.29400  -3.042    0.0020    0.4530
 76  153   01-Jun-76  15   0.25750  -2.678    0.0380    0.4440
 76  162   10-Jun-76  15   0.23340  -2.310    0.0660    0.4320
 76  172   20-Jun-76  15   0.21030  -2.164    0.0990    0.4130
 76  183   01-Jul-76  15   0.18650  -2.289    0.1360    0.3900
 76  192   10-Jul-76  15   0.16590  -2.430    0.1650    0.3690
 76  202   20-Jul-76  15   0.14160  -2.400    0.1920    0.3470
 76  214   01-Aug-76  15   0.11280  -2.300    0.2200    0.3200
 76  223   10-Aug-76  15   0.09210  -2.250    0.2390    0.2970
 76  233   20-Aug-76  15   0.06960  -2.425    0.2550    0.2690
 76  245   01-Sep-76  15   0.04050  -2.756    0.2670    0.2330
 76  254   10-Sep-76  15   0.01570  -3.070    0.2660    0.2090
 76  264   20-Sep-76  15  -0.01500  -3.264    0.2580    0.1850
 76  275   01-Oct-76  15  -0.05090  -3.356    0.2430    0.1580
 76  284   10-Oct-76  15  -0.08110  -3.420    0.2240    0.1390
 76  294   20-Oct-76  15  -0.11530  -3.383    0.1980    0.1210
 76  306   01-Nov-76  15  -0.15590  -3.156    0.1620    0.1010
 76  315   10-Nov-76  15  -0.18430  -3.020    0.1320    0.0870
 76  325   20-Nov-76  15  -0.21450  -2.991    0.0980    0.0730
 76  336   01-Dec-76  15  -0.24740  -3.011    0.0610    0.0660
 76  345   10-Dec-76  15  -0.27450  -2.930    0.0290    0.0660
 76  355   20-Dec-76  15  -0.30380  -2.808   -0.0070    0.0680
 77  001   01-Jan-77  16   0.66250  -2.778   -0.0490    0.0760
 77  010   10-Jan-77  16   0.63750  -2.780   -0.0800    0.0900
 77  020   20-Jan-77  16   0.60970  -2.700   -0.1130    0.1120
 77  032   01-Feb-77  16   0.57730  -2.644   -0.1510    0.1460
 77  041   10-Feb-77  16   0.55350  -2.670   -0.1780    0.1760
 77  051   20-Feb-77  16   0.52680  -2.844   -0.2040    0.2120
 77  060   01-Mar-77  16   0.50120  -2.933   -0.2200    0.2440
 77  069   10-Mar-77  16   0.47480  -3.040   -0.2310    0.2780
 77  079   20-Mar-77  16   0.44440  -3.158   -0.2380    0.3160
 77  091   01-Apr-77  16   0.40650  -3.244   -0.2350    0.3620
 77  100   10-Apr-77  16   0.37730  -3.300   -0.2270    0.3920
 77  110   20-Apr-77  16   0.34430  -3.245   -0.2080    0.4230
 77  121   01-May-77  16   0.30860  -3.156   -0.1810    0.4540
 77  130   10-May-77  16   0.28020  -3.010   -0.1550    0.4760
 77  140   20-May-77  16   0.25010  -2.742   -0.1210    0.4930
 77  152   01-Jun-77  16   0.21720  -2.489   -0.0720    0.5030
 77  161   10-Jun-77  16   0.19480  -2.270   -0.0320    0.5070
 77  171   20-Jun-77  16   0.17210  -2.036    0.0140    0.5080
 77  182   01-Jul-77  16   0.14970  -1.900    0.0620    0.5000
 77  191   10-Jul-77  16   0.13260  -1.850    0.1020    0.4870
 77  201   20-Jul-77  16   0.11410  -1.858    0.1450    0.4680
 77  213   01-Aug-77  16   0.09180  -1.911    0.1900    0.4390
 77  222   10-Aug-77  16   0.07460  -2.100    0.2200    0.4130
 77  232   20-Aug-77  16   0.05360  -2.350    0.2500    0.3800
 77  244   01-Sep-77  16   0.02540  -2.678    0.2780    0.3390
 77  253   10-Sep-77  16   0.00130  -2.870    0.2910    0.3080
 77  263   20-Sep-77  16  -0.02740  -2.973    0.2980    0.2710
 77  274   01-Oct-77  16  -0.06010  -3.111    0.2970    0.2300
 77  283   10-Oct-77  16  -0.08810  -3.230    0.2880    0.1950
 77  293   20-Oct-77  16  -0.12040  -3.225    0.2680    0.1590
 77  305   01-Nov-77  16  -0.15910  -3.100    0.2370    0.1190
 77  314   10-Nov-77  16  -0.18700  -3.080    0.2120    0.0940
 77  324   20-Nov-77  16  -0.21780  -3.073    0.1840    0.0700
 77  335   01-Dec-77  16  -0.25160  -3.122    0.1500    0.0490
 77  344   10-Dec-77  16  -0.27970  -3.210    0.1170    0.0330
 77  354   20-Dec-77  16  -0.31180  -3.242    0.0750    0.0210
 78  001   01-Jan-78  17   0.64930  -3.167    0.0230    0.0150
 78  010   10-Jan-78  17   0.62080  -3.090   -0.0120    0.0170
 78  020   20-Jan-78  17   0.58990  -3.083   -0.0490    0.0290
 78  032   01-Feb-78  17   0.55290  -3.300   -0.0940    0.0510
 78  041   10-Feb-78  17   0.52320  -3.500   -0.1240    0.0730
 78  051   20-Feb-78  17   0.48820  -3.500   -0.1540    0.0990
 78  060   01-Mar-78  17   0.45670  -3.400   -0.1790    0.1230
 78  069   10-Mar-78  17   0.42610  -3.310   -0.2020    0.1530
 78  079   20-Mar-78  17   0.39300  -3.400   -0.2220    0.1920
 78  091   01-Apr-78  17   0.35220  -3.522   -0.2400    0.2400
 78  100   10-Apr-78  17   0.32050  -3.420   -0.2460    0.2780
 78  110   20-Apr-78  17   0.28630  -3.209   -0.2470    0.3170
 78  121   01-May-78  17   0.25100  -3.178   -0.2390    0.3560
 78  130   10-May-78  17   0.22240  -3.180   -0.2270    0.3870
 78  140   20-May-78  17   0.19060  -2.917   -0.2080    0.4150
 78  152   01-Jun-78  17   0.15560  -2.600   -0.1760    0.4400
 78  161   10-Jun-78  17   0.13220  -2.340   -0.1480    0.4550
 78  171   20-Jun-78  17   0.10880  -2.127   -0.1100    0.4700
 78  182   01-Jul-78  17   0.08540  -1.933   -0.0650    0.4830
 78  191   10-Jul-78  17   0.06800  -1.790   -0.0260    0.4870
 78  201   20-Jul-78  17   0.05010  -1.858    0.0180    0.4860
 78  213   01-Aug-78  17   0.02780  -2.122    0.0710    0.4780
 78  222   10-Aug-78  17   0.00870  -2.400    0.1090    0.4660
 78  232   20-Aug-78  17  -0.01530  -2.492    0.1440    0.4500
 78  244   01-Sep-78  17  -0.04520  -2.500    0.1800    0.4260
 78  253   10-Sep-78  17  -0.06770  -2.600    0.2050    0.4060
 78  263   20-Sep-78  17  -0.09370  -2.782    0.2300    0.3820
 78  274   01-Oct-78  17  -0.12430  -2.933    0.2520    0.3530
 78  283   10-Oct-78  17  -0.15070  -3.020    0.2630    0.3280
 78  293   20-Oct-78  17  -0.18090  -3.092    0.2670    0.2940
 78  305   01-Nov-78  17  -0.21800  -3.156    0.2650    0.2510
 78  314   10-Nov-78  17  -0.24640  -3.150    0.2590    0.2180
 78  324   20-Nov-78  17  -0.27790  -3.118    0.2460    0.1830
 78  335   01-Dec-78  17  -0.31220  -3.056    0.2260    0.1460
 78  344   10-Dec-78  17  -0.33970  -2.990    0.2060    0.1200
 78  354   20-Dec-78  17  -0.36960  -2.950    0.1840    0.0960
 79  001   01-Jan-79  18   0.59500  -2.889    0.1570    0.0760
 79  010   10-Jan-79  18   0.56900  -2.860    0.1350    0.0660
 79  020   20-Jan-79  18   0.54040  -2.867    0.1110    0.0590
 79  032   01-Feb-79  18   0.50600  -2.878    0.0760    0.0530
 79  041   10-Feb-79  18   0.48010  -2.900    0.0480    0.0540
 79  051   20-Feb-79  18   0.45110  -2.933    0.0120    0.0600
 79  060   01-Mar-79  18   0.42470  -2.944   -0.0210    0.0690
 79  069   10-Mar-79  18   0.39820  -2.990   -0.0530    0.0830
 79  079   20-Mar-79  18   0.36830  -3.050   -0.0840    0.1040
 79  091   01-Apr-79  18   0.33170  -3.111   -0.1160    0.1330
 79  100   10-Apr-79  18   0.30370  -3.130   -0.1350    0.1580
 79  110   20-Apr-79  18   0.27240  -3.182   -0.1520    0.1840
 79  121   01-May-79  18   0.23740  -2.989   -0.1420    0.2130
 79  130   10-May-79  18   0.21050  -2.820   -0.1470    0.2350
 79  140   20-May-79  18   0.18230  -2.600   -0.1490    0.2580
 79  152   01-Jun-79  18   0.15110  -2.422   -0.1470    0.2840
 79  161   10-Jun-79  18   0.12930  -2.290   -0.1400    0.3050
 79  171   20-Jun-79  18   0.10640  -2.173   -0.1300    0.3280
 79  182   01-Jul-79  18   0.08250  -2.011   -0.1170    0.3510
 79  191   10-Jul-79  18   0.06440  -1.950   -0.1050    0.3680
 79  201   20-Jul-79  18   0.04490  -1.942   -0.0860    0.3830
 79  213   01-Aug-79  18   0.02160  -2.011   -0.0550    0.3980
 79  222   10-Aug-79  18   0.00350  -2.080   -0.0300    0.4080
 79  232   20-Aug-79  18  -0.01730  -2.133   -0.0020    0.4160
 79  244   01-Sep-79  18  -0.04290  -2.211    0.0290    0.4200
 79  253   10-Sep-79  18  -0.06280  -2.350    0.0520    0.4190
 79  263   20-Sep-79  18  -0.08630  -2.536    0.0740    0.4160
 79  274   01-Oct-79  18  -0.11420  -2.678    0.0920    0.4080
 79  283   10-Oct-79  18  -0.13830  -2.700    0.1020    0.4000
 79  293   20-Oct-79  18  -0.16530  -2.742    0.1120    0.3910
 79  305   01-Nov-79  18  -0.19820  -2.678    0.1220    0.3750
 79  314   10-Nov-79  18  -0.22230  -2.620    0.1310    0.3580
 79  324   20-Nov-79  18  -0.24850  -2.582    0.1390    0.3360
 79  335   01-Dec-79  18  -0.27690  -2.567    0.1410    0.3110
 79  344   10-Dec-79  18  -0.30000  -2.540    0.1390    0.2930
 79  354   20-Dec-79  18  -0.32540  -2.517    0.1360    0.2740
 80  001   01-Jan-80  19   0.64440  -2.533    0.1290    0.2510
 80  010   10-Jan-80  19   0.62160  -2.520    0.1210    0.2360
 80  020   20-Jan-80  19   0.59640  -2.492    0.1080    0.2200
 80  032   01-Feb-80  19   0.56650  -2.433    0.0920    0.2020
 80  041   10-Feb-80  19   0.54460  -2.430    0.0810    0.1910
 80  051   20-Feb-80  19   0.52030  -2.410    0.0730    0.1820
 80  061   01-Mar-80  19   0.49620  -2.456    0.0650    0.1750
 80  070   10-Mar-80  19   0.47410  -2.510    0.0540    0.1760
 80  080   20-Mar-80  19   0.44900  -2.583    0.0390    0.1800
 80  092   01-Apr-80  19   0.41800  -2.633    0.0140    0.1890
 80  101   10-Apr-80  19   0.39430  -2.670   -0.0070    0.1980
 80  111   20-Apr-80  19   0.36760  -2.627   -0.0240    0.2100
 80  122   01-May-80  19   0.33870  -2.522   -0.0380    0.2250
 80  131   10-May-80  19   0.31600  -2.400   -0.0460    0.2360
 80  141   20-May-80  19   0.29200  -2.208   -0.0520    0.2470
 80  153   01-Jun-80  19   0.26550  -2.056   -0.0540    0.2590
 80  162   10-Jun-80  19   0.24700  -1.890   -0.0540    0.2670
 80  172   20-Jun-80  19   0.22810  -1.745   -0.0510    0.2740
 80  183   01-Jul-80  19   0.20890  -1.667   -0.0440    0.2800
 80  192   10-Jul-80  19   0.19390  -1.630   -0.0380    0.2860
 80  202   20-Jul-80  19   0.17760  -1.625   -0.0320    0.2940
 80  214   01-Aug-80  19   0.15810  -1.622   -0.0270    0.3000
 80  223   10-Aug-80  19   0.14350  -1.720   -0.0230    0.3050
 80  233   20-Aug-80  19   0.12630  -1.925   -0.0200    0.3110
 80  245   01-Sep-80  19   0.10320  -2.156   -0.0170    0.3170
 80  254   10-Sep-80  19   0.08380  -2.310   -0.0140    0.3220
 80  264   20-Sep-80  19   0.06070  -2.482   -0.0100    0.3280
 80  275   01-Oct-80  19   0.03340  -2.567   -0.0060    0.3380
 80  284   10-Oct-80  19   0.01030  -2.640   -0.0040    0.3450
 80  294   20-Oct-80  19  -0.01610  -2.675   -0.0040    0.3530
 80  306   01-Nov-80  19  -0.04820  -2.589   -0.0070    0.3650
 80  315   10-Nov-80  19  -0.07150  -2.550   -0.0040    0.3700
 80  325   20-Nov-80  19  -0.09700  -2.464    0.0050    0.3750
 80  336   01-Dec-80  19  -0.12410  -2.411    0.0180    0.3780
 80  345   10-Dec-80  19  -0.14580  -2.380    0.0310    0.3750
 80  355   20-Dec-80  19  -0.16960  -2.375    0.0430    0.3700
 81  001   01-Jan-81  19  -0.19810  -2.356    0.0560    0.3610
 81  010   10-Jan-81  19  -0.21930  -2.320    0.0620    0.3530
 81  020   20-Jan-81  19  -0.24250  -2.267    0.0660    0.3440
 81  032   01-Feb-81  19  -0.26970  -2.278    0.0710    0.3350
 81  041   10-Feb-81  19  -0.29020  -2.360    0.0760    0.3270
 81  051   20-Feb-81  19  -0.31380  -2.456    0.0820    0.3170
 81  060   01-Mar-81  19  -0.33590  -2.544    0.0860    0.3090
 81  069   10-Mar-81  19  -0.35880  -2.590    0.0890    0.3020
 81  079   20-Mar-81  19  -0.38470  -2.642    0.0890    0.2950
 81  091   01-Apr-81  19  -0.41640  -2.711    0.0880    0.2850
 81  100   10-Apr-81  19  -0.44080  -2.720    0.0870    0.2770
 81  110   20-Apr-81  19  -0.46800  -2.664    0.0870    0.2710
 81  121   01-May-81  19  -0.49730  -2.556    0.0870    0.2630
 81  130   10-May-81  19  -0.52030  -2.390    0.0860    0.2570
 81  140   20-May-81  19  -0.54420  -2.258    0.0860    0.2490
 81  152   01-Jun-81  19  -0.57130  -2.078    0.0850    0.2370
 81  161   10-Jun-81  19  -0.59000  -1.860    0.0840    0.2290
 81  171   20-Jun-81  19  -0.60860  -1.600    0.0800    0.2200
 81  182   01-Jul-81  20   0.37380  -1.433    0.0750    0.2090
 81  191   10-Jul-81  20   0.36090  -1.330    0.0700    0.2010
 81  201   20-Jul-81  20   0.34760  -1.400    0.0610    0.1930
 81  213   01-Aug-81  20   0.33080  -1.467    0.0490    0.1860
 81  222   10-Aug-81  20   0.31760  -1.540    0.0380    0.1830
 81  232   20-Aug-81  20   0.30220  -1.650    0.0240    0.1810
 81  244   01-Sep-81  20   0.28240  -1.800    0.0050    0.1830
 81  253   10-Sep-81  20   0.26620  -1.950   -0.0100    0.1870
 81  263   20-Sep-81  20   0.24670  -2.100   -0.0260    0.1970
 81  274   01-Oct-81  20   0.22360  -2.267   -0.0450    0.2100
 81  283   10-Oct-81  20   0.20320  -2.350   -0.0590    0.2210
 81  293   20-Oct-81  20   0.17970  -2.425   -0.0720    0.2340
 81  305   01-Nov-81  20   0.15060  -2.333   -0.0850    0.2530
 81  314   10-Nov-81  20   0.12960  -2.260   -0.0910    0.2700
 81  324   20-Nov-81  20   0.10700  -2.200   -0.0970    0.2900
 81  335   01-Dec-81  20   0.08280  -2.156   -0.1030    0.3140
 81  344   10-Dec-81  20   0.06340  -2.140   -0.1040    0.3320
 81  354   20-Dec-81  20   0.04200  -2.142   -0.1010    0.3540
 82  001   01-Jan-82  20   0.01630  -2.322   -0.0910    0.3780
 82  010   10-Jan-82  20  -0.00460  -2.310   -0.0820    0.3950
 82  020   20-Jan-82  20  -0.02770  -1.733   -0.0680    0.4080
 82  032   01-Feb-82  20  -0.04850  -2.233   -0.0430    0.4210
 82  041   10-Feb-82  20  -0.06860  -2.290   -0.0230    0.4290
 82  051   20-Feb-82  20  -0.09150  -2.356   -0.0010    0.4350
 82  060   01-Mar-82  20  -0.11270  -2.244    0.0190    0.4390
 82  069   10-Mar-82  20  -0.13290  -2.200    0.0300    0.4450
 82  079   20-Mar-82  20  -0.15490  -2.567    0.0650    0.4370
 82  091   01-Apr-82  20  -0.18570  -2.622    0.0930    0.4310
 82  100   10-Apr-82  20  -0.20930  -2.320    0.1140    0.4240
 82  110   20-Apr-82  20  -0.23250  -2.755    0.1370    0.4140
 82  121   01-May-82  20  -0.26280  -2.456    0.1590    0.3980
 82  130   10-May-82  20  -0.28490  -1.970    0.1770    0.3830
 82  140   20-May-82  20  -0.30460  -2.267    0.1960    0.3620
 82  152   01-Jun-82  20  -0.33180  -1.933    0.2140    0.3320
 82  161   10-Jun-82  20  -0.34920  -1.900    0.2240    0.3060
 82  171   20-Jun-82  20  -0.36820  -1.773    0.2290    0.2750
 82  182   01-Jul-82  21   0.61230  -1.167    0.2310    0.2390
 82  191   10-Jul-82  21   0.60180  -1.590    0.2270    0.2110
 82  201   20-Jul-82  21   0.58590  -1.450    0.2200    0.1830
 82  213   01-Aug-82  21   0.56850  -1.256    0.2070    0.1520
 82  222   10-Aug-82  21   0.55720  -1.630    0.1930    0.1300
 82  232   20-Aug-82  21   0.54090  -1.892    0.1690    0.1080
 82  244   01-Sep-82  21   0.51820  -2.244    0.1360    0.0870
 82  253   10-Sep-82  21   0.49800  -2.300    0.1080    0.0730
 82  263   20-Sep-82  21   0.47500  -2.145    0.0750    0.0630
 82  274   01-Oct-82  21   0.45140  -2.511    0.0360    0.0600
 82  283   10-Oct-82  21   0.42880  -2.460    0.0030    0.0630
 82  293   20-Oct-82  21   0.40420  -2.183   -0.0320    0.0730
 82  305   01-Nov-82  21   0.37800  -2.356   -0.0730    0.0940
 82  314   10-Nov-82  21   0.35680  -2.460   -0.1040    0.1080
 82  324   20-Nov-82  21   0.33220  -2.518   -0.1370    0.1280
 82  335   01-Dec-82  21   0.30450  -2.544   -0.1710    0.1540
 82  344   10-Dec-82  21   0.28160  -2.200   -0.1880    0.1780
 82  354   20-Dec-82  21   0.25960  -2.725   -0.2020    0.2080
 83  001   01-Jan-83  21   0.22690  -2.756   -0.2110    0.2490
 83  010   10-Jan-83  21   0.20210  -2.210   -0.2120    0.2830
 83  020   20-Jan-83  21   0.18000  -3.200   -0.2080    0.3230
 83  032   01-Feb-83  21   0.14160  -3.211   -0.2000    0.3690
 83  041   10-Feb-83  21   0.11270  -2.870   -0.1900    0.3990
 83  051   20-Feb-83  21   0.08400  -3.033   -0.1740    0.4300
 83  060   01-Mar-83  21   0.05670  -2.944   -0.1580    0.4570
 83  069   10-Mar-83  21   0.03020  -2.880   -0.1390    0.4840
 83  079   20-Mar-83  21   0.00140  -3.100   -0.1120    0.5120
 83  091   01-Apr-83  21  -0.03580  -2.644   -0.0690    0.5380
 83  100   10-Apr-83  21  -0.05960  -2.770   -0.0320    0.5510
 83  110   20-Apr-83  21  -0.08730  -2.745    0.0090    0.5610
 83  121   01-May-83  21  -0.11750  -2.411    0.0550    0.5640
 83  130   10-May-83  21  -0.13920  -2.550    0.0930    0.5610
 83  140   20-May-83  21  -0.16470  -2.308    0.1330    0.5520
 83  152   01-Jun-83  21  -0.19240  -2.278    0.1770    0.5320
 83  161   10-Jun-83  21  -0.21290  -2.110    0.2080    0.5090
 83  171   20-Jun-83  21  -0.23400  -1.427    0.2410    0.4760
 83  182   01-Jul-83  22   0.75030  -1.533    0.2690    0.4360
 83  191   10-Jul-83  22   0.73650  -1.570    0.2890    0.4010
 83  201   20-Jul-83  22   0.72080  -1.175    0.3110    0.3590
 83  213   01-Aug-83  22   0.70670  -1.600    0.3280    0.3060
 83  222   10-Aug-83  22   0.69230  -1.840    0.3330    0.2690
 83  232   20-Aug-83  22   0.67390  -1.650    0.3300    0.2270
 83  244   01-Sep-83  22   0.65410  -1.789    0.3160    0.1760
 83  253   10-Sep-83  22   0.63800  -1.590    0.2970    0.1390
 83  263   20-Sep-83  22   0.62210  -2.055    0.2710    0.1020
 83  274   01-Oct-83  22   0.59950  -2.400    0.2350    0.0690
 83  283   10-Oct-83  22   0.57790  -1.910    0.1980    0.0470
 83  293   20-Oct-83  22   0.55880  -2.308    0.1540    0.0300
 83  305   01-Nov-83  22   0.53110  -2.578    0.1000    0.0180
 83  314   10-Nov-83  22   0.50790  -2.430    0.0590    0.0180
 83  324   20-Nov-83  22   0.48360  -2.336    0.0160    0.0210
 83  335   01-Dec-83  22   0.45790  -1.833   -0.0290    0.0320
