ObjectID,HBR,HBRSigma,HBRSource,Mass,MassSigma,MassSource
144,0.242555706636601,0.173552634686346,SFK RCS Estimate,3.118735529317,5.90614469762489,SFK RCS Estimate
145,0.397113967383974,0.456573162066044,SFK RCS Estimate,15.4483901802772,60.0554717474597,SFK RCS Estimate
147,0.238631301858331,0.146975140150116,SFK RCS Estimate,2.47862800672476,3.79592825836655,SFK RCS Estimate
148,0.12773044551472,0.0918304193207064,SFK RCS Estimate,0.570633929491678,1.10834948011984,SFK RCS Estimate
150,0.15510270514051,0.127736801304246,SFK RCS Estimate,0.756174961153762,1.96814772835744,SFK RCS Estimate
152,0.2408109182632,0.255958079104086,SFK RCS Estimate,7.45762874852729,32.1284359854418,SFK RCS Estimate
154,0.443300943827297,0.476538789836639,SFK RCS Estimate,23.5159320633902,77.1684420302476,SFK RCS Estimate
155,0.121346206641906,0.0763443556119602,SFK RCS Estimate,0.540343814663843,0.838509973287957,SFK RCS Estimate
158,0.169695678757496,0.152418611192184,SFK RCS Estimate,0.732673565235633,2.87262620474991,SFK RCS Estimate
159,0.22122556219461,0.218351279783924,SFK RCS Estimate,1.22678211858275,5.01147310290539,SFK RCS Estimate
160,,0,DISCOS DB,,0,DISCOS DB
162,,0,DISCOS DB,,0,DISCOS DB
163,,0,DISCOS DB,,0,DISCOS DB
164,,0,DISCOS DB,,0,DISCOS DB
165,,0,DISCOS DB,,0,DISCOS DB
166,3.7,0,Default,,0,DISCOS DB
167,0.0581886988142637,0.0435754186176316,SFK RCS Estimate,0.862454917482479,1.81642641239549,SFK RCS Estimate
168,,0,DISCOS DB,,0,DISCOS DB
169,,0,DISCOS DB,,0,DISCOS DB
170,,0,DISCOS DB,,0,DISCOS DB
172,0.156401462772131,0.123139708344817,SFK RCS Estimate,0.672668310320092,1.62816287748593,SFK RCS Estimate
173,,0,DISCOS DB,,0,DISCOS DB
174,,0,DISCOS DB,,0,DISCOS DB
177,0.159124243098539,0.0924337632451514,SFK RCS Estimate,3.05750998093915,4.2575052338793,SFK RCS Estimate
178,0.167645121479037,0.141367109853838,SFK RCS Estimate,4.54073824201503,11.201302858198,SFK RCS Estimate
180,,0,DISCOS DB,,0,DISCOS DB
181,,0,DISCOS DB,,0,DISCOS DB
182,,0,DISCOS DB,,0,DISCOS DB
183,,0,DISCOS DB,,0,DISCOS DB
184,,0,DISCOS DB,,0,DISCOS DB
186,,0,DISCOS DB,,0,DISCOS DB
188,1.5,0,Default,10,0,Default
189,,0,DISCOS DB,,0,DISCOS DB
192,,0,DISCOS DB,,0,DISCOS DB
193,,0,DISCOS DB,,0,DISCOS DB
194,,0,DISCOS DB,2449.3,0,Default
195,1.5,0,Default,10,0,Default
196,1.5,0,Default,10,0,Default
197,,0,DISCOS DB,,0,DISCOS DB
201,,0,DISCOS DB,,0,DISCOS DB
202,,0,DISCOS DB,,0,DISCOS DB
204,,0,DISCOS DB,,0,DISCOS DB
205,,0,DISCOS DB,,0,DISCOS DB
206,,0,DISCOS DB,,0,DISCOS DB
208,,0,DISCOS DB,,0,DISCOS DB
209,,0,DISCOS DB,,0,DISCOS DB
210,0.256765817568327,0.172835933294542,SFK RCS Estimate,1.70465363935694,2.9987652069641,SFK RCS Estimate
213,,0,DISCOS DB,,0,DISCOS DB
214,,0,DISCOS DB,,0,DISCOS DB
217,,0,DISCOS DB,,0,DISCOS DB
218,,0,DISCOS DB,,0,DISCOS DB
219,,0,DISCOS DB,,0,DISCOS DB
221,,0,DISCOS DB,,0,DISCOS DB
222,,0,DISCOS DB,,0,DISCOS DB
223,0.280252574099621,0.215718007749122,SFK RCS Estimate,19.1957391243951,44.0662232141118,SFK RCS Estimate
224,0.265787271867538,0.326645673827756,SFK RCS Estimate,4.86401239282279,16.750046365837,SFK RCS Estimate
225,0.103491609546667,0.0816355831131282,SFK RCS Estimate,0.712827171793745,1.59348466062997,SFK RCS Estimate
226,,0,DISCOS DB,,0,DISCOS DB
227,0.0646849446214081,0.0501296566335322,SFK RCS Estimate,0.895406413089577,2.00048234506358,SFK RCS Estimate
228,0.0620188045816107,0.0440620733071643,SFK RCS Estimate,0.769269593308818,1.49629406380491,SFK RCS Estimate
229,,0,DISCOS DB,,0,DISCOS DB
230,0.18860137442738,0.13920814820562,SFK RCS Estimate,5.88618758019485,11.7233444993938,SFK RCS Estimate
232,0.187771968346206,0.144622367195446,SFK RCS Estimate,2.75925880592626,7.3583777692798,SFK RCS Estimate
233,0.243359300242723,0.213479234195109,SFK RCS Estimate,2.32157426378179,6.09671769664428,SFK RCS Estimate
234,0.0620731019695006,0.0428837746517468,SFK RCS Estimate,0.252159882552756,0.435511687878866,SFK RCS Estimate
235,0.244393947096921,0.377180332406027,SFK RCS Estimate,10.6981608156487,45.3097466464796,SFK RCS Estimate
240,,0,DISCOS DB,,0,DISCOS DB
241,,0,DISCOS DB,,0,DISCOS DB
242,,0,DISCOS DB,,0,DISCOS DB
243,0.05,0.03,SFK RCS Estimate,0.0532354519028987,0.100365111971792,SFK RCS Estimate
244,0.167083359538971,0.122942635356781,SFK RCS Estimate,2.77362803344714,5.25274823741836,SFK RCS Estimate
245,0.204698877391597,0.153559170849352,SFK RCS Estimate,1.81352196498652,3.87767335551034,SFK RCS Estimate
246,0.214537681655429,0.229381140424532,SFK RCS Estimate,13.6912317910794,47.2970752621504,SFK RCS Estimate
247,,0,DISCOS DB,,0,DISCOS DB
252,0.409595087472239,0.385331032106419,SFK RCS Estimate,8.62787669807126,23.3102171659933,SFK RCS Estimate
253,0.138045844664892,0.127621882873737,SFK RCS Estimate,0.77391807881487,2.3061913753757,SFK RCS Estimate
254,0.108711153556105,0.105756882406494,SFK RCS Estimate,0.832226344444883,2.31149060882493,SFK RCS Estimate
255,,0,DISCOS DB,,0,DISCOS DB
256,,0,DISCOS DB,,0,DISCOS DB
257,,0,DISCOS DB,,0,DISCOS DB
258,,0,DISCOS DB,,0,DISCOS DB
259,,0,DISCOS DB,,0,DISCOS DB
260,0.0791274962543122,0.0523545652827478,SFK RCS Estimate,0.253942523672668,0.427968834361462,SFK RCS Estimate
261,0.107567581507823,0.070124856390733,SFK RCS Estimate,1.18409272254175,1.94402358174396,SFK RCS Estimate
262,0.192379965544645,0.174787722897367,SFK RCS Estimate,1.89716533478126,6.57141702220726,SFK RCS Estimate
263,0.186688688380113,0.144317195542405,SFK RCS Estimate,3.25444202856489,6.39867434504313,SFK RCS Estimate
264,0.268517812307641,0.190306707809091,SFK RCS Estimate,2.06585284961399,3.90662718149186,SFK RCS Estimate
266,,0,DISCOS DB,,0,DISCOS DB
267,,0,DISCOS DB,,0,DISCOS DB
268,0.194709175098612,0.217250512007898,SFK RCS Estimate,1.02979973938117,3.81989831720666,SFK RCS Estimate
269,,0,DISCOS DB,,0,DISCOS DB
270,,0,DISCOS DB,,0,DISCOS DB
271,,0,DISCOS DB,,0,DISCOS DB
273,0.458174097109847,0.311494932817304,SFK RCS Estimate,5.80623155245966,11.831283411419,SFK RCS Estimate
274,0.46368760911566,0.346800448762332,SFK RCS Estimate,3.97469705551425,8.53225870425886,SFK RCS Estimate
276,,0,DISCOS DB,,0,DISCOS DB
280,,0,DISCOS DB,,0,DISCOS DB
281,,0,DISCOS DB,,0,DISCOS DB
282,,0,DISCOS DB,,0,DISCOS DB
283,,0,DISCOS DB,,0,DISCOS DB
284,,0,DISCOS DB,,0,DISCOS DB
285,,0,DISCOS DB,,0,DISCOS DB
286,,0,DISCOS DB,,0,DISCOS DB
287,,0,DISCOS DB,,0,DISCOS DB
288,,0,DISCOS DB,,0,DISCOS DB
290,,0,DISCOS DB,,0,DISCOS DB
292,,0,DISCOS DB,,0,DISCOS DB
295,,0,DISCOS DB,,0,DISCOS DB
296,,0,DISCOS DB,,0,DISCOS DB
297,,0,DISCOS DB,,0,DISCOS DB
298,,0,DISCOS DB,,0,DISCOS DB
299,0.0609832728094475,0.0667672592688147,SFK RCS Estimate,0.316501135339741,1.56051373759843,SFK RCS Estimate
302,,0,DISCOS DB,,0,DISCOS DB
304,,0,DISCOS DB,,0,DISCOS DB
305,,0,DISCOS DB,,0,DISCOS DB
307,,0,DISCOS DB,,0,DISCOS DB
308,,0,DISCOS DB,,0,DISCOS DB
309,,0,DISCOS DB,,0,DISCOS DB
311,,0,DISCOS DB,,0,DISCOS DB
312,0.0660477626852261,0.0493860565137193,SFK RCS Estimate,0.945748440426087,2.03134021611454,SFK RCS Estimate
313,3.7,0,Default,,0,DISCOS DB
315,,0,DISCOS DB,,0,DISCOS DB
316,,0,DISCOS DB,,0,DISCOS DB
318,0.17077867357245,0.256604786934697,SFK RCS Estimate,5.69583707304228,32.9801888389853,SFK RCS Estimate
320,0.158753777704787,0.0930429699896958,SFK RCS Estimate,3.3818000801038,4.74680557833038,SFK RCS Estimate
323,0.113832078206336,0.0996117954291145,SFK RCS Estimate,0.914248966235354,2.57656917820336,SFK RCS Estimate
324,0.115495043828753,0.0994250525107125,SFK RCS Estimate,0.798157575368617,2.14043876288161,SFK RCS Estimate
325,0.0983835936036095,0.0669567207335169,SFK RCS Estimate,0.47979874932991,0.806369655062767,SFK RCS Estimate
327,0.121739762687603,0.0915813642462475,SFK RCS Estimate,1.2772780134205,2.61965800406426,SFK RCS Estimate
329,0.0594314683428954,0.0476984608873075,SFK RCS Estimate,0.230501205038552,0.544608879871428,SFK RCS Estimate
330,0.12378179229857,0.101196270606934,SFK RCS Estimate,0.524906807783167,1.28208466796468,SFK RCS Estimate
333,0.05,0.03,SFK RCS Estimate,0.111242483300182,0.178422902059959,SFK RCS Estimate
334,0.110084882263221,0.0968730084574791,SFK RCS Estimate,2.86960991433345,7.01617615804581,SFK RCS Estimate
335,0.0923119142255371,0.0825506976602032,SFK RCS Estimate,0.437845380103877,1.18308227142899,SFK RCS Estimate
336,0.145005112225426,0.129461729653763,SFK RCS Estimate,1.6665910227796,4.51884078618675,SFK RCS Estimate
337,0.24810704416203,0.321343051335468,SFK RCS Estimate,4.08680733184965,12.6283837731925,SFK RCS Estimate
338,,0,DISCOS DB,,0,DISCOS DB
339,,0,DISCOS DB,,0,DISCOS DB
340,,0,DISCOS DB,,0,DISCOS DB
341,,0,DISCOS DB,,0,DISCOS DB
342,,0,DISCOS DB,,0,DISCOS DB
343,14.5,0,Default,,0,DISCOS DB
344,,0,DISCOS DB,,0,DISCOS DB
345,,0,DISCOS DB,,0,DISCOS DB
346,,0,DISCOS DB,,0,DISCOS DB
347,,0,DISCOS DB,,0,DISCOS DB
350,0.158277071532047,0.0921783888370187,SFK RCS Estimate,2.92244673055618,4.06697419540245,SFK RCS Estimate
351,0.05,0.03,SFK RCS Estimate,0.0451300692742181,0.0897027444729732,SFK RCS Estimate
353,0.0817460041350192,0.0692787866584418,SFK RCS Estimate,448.3,0,Default
354,0.166242885729882,0.117173925481062,SFK RCS Estimate,0.629303654642405,1.20239505352952,SFK RCS Estimate
355,0.0797060794422574,0.0544405745707631,SFK RCS Estimate,0.0965406510352524,0.177575305640538,SFK RCS Estimate
357,0.140900435542928,0.144741110653613,SFK RCS Estimate,0.689005437435594,3.1955364128168,SFK RCS Estimate
360,,0,DISCOS DB,,0,DISCOS DB
361,,0,DISCOS DB,,0,DISCOS DB
363,,0,DISCOS DB,,0,DISCOS DB
364,,0,DISCOS DB,,0,DISCOS DB
365,,0,DISCOS DB,,0,DISCOS DB
366,,0,DISCOS DB,,0,DISCOS DB
367,,0,DISCOS DB,,0,DISCOS DB
368,,0,DISCOS DB,,0,DISCOS DB
369,,0,DISCOS DB,,0,DISCOS DB
371,,0,DISCOS DB,,0,DISCOS DB
372,,0,DISCOS DB,,0,DISCOS DB
374,,0,DISCOS DB,,0,DISCOS DB
375,,0,DISCOS DB,,0,DISCOS DB
377,,0,DISCOS DB,,0,DISCOS DB
378,3.7,0,Default,,0,DISCOS DB
381,,0,DISCOS DB,,0,DISCOS DB
382,,0,DISCOS DB,,0,DISCOS DB
385,,0,DISCOS DB,,0,DISCOS DB
388,,0,DISCOS DB,,0,DISCOS DB
389,,0,DISCOS DB,,0,DISCOS DB
390,,0,DISCOS DB,,0,DISCOS DB
396,,0,DISCOS DB,,0,DISCOS DB
397,,0,DISCOS DB,,0,DISCOS DB
398,,0,DISCOS DB,,0,DISCOS DB
400,3.7,0,Default,,0,DISCOS DB
402,0.0954033636053175,0.0677447671413397,SFK RCS Estimate,0.199747780290735,0.403937953937423,SFK RCS Estimate
403,0.248753270642649,0.194159742843019,SFK RCS Estimate,10.0101833592326,21.6677084479109,SFK RCS Estimate
404,0.169566806665812,0.169792250478403,SFK RCS Estimate,0.633449975776179,1.89826720391042,SFK RCS Estimate
405,0.283199511530359,0.400765468288107,SFK RCS Estimate,9.38586906545431,37.0787328950119,SFK RCS Estimate
406,0.090441928091933,0.0718610520835621,SFK RCS Estimate,0.186520415560992,0.435661614736579,SFK RCS Estimate
407,0.101292352146766,0.0737066415617254,SFK RCS Estimate,0.204820021420063,0.417511884947082,SFK RCS Estimate
408,0.136017477615797,0.110019374786296,SFK RCS Estimate,0.546666915321887,1.28355500119461,SFK RCS Estimate
409,0.081205682083338,0.0528490537877597,SFK RCS Estimate,0.282307927175603,0.454772332583566,SFK RCS Estimate
410,0.153912318642105,0.0890327302155502,SFK RCS Estimate,2.65779614568365,3.66161376916332,SFK RCS Estimate
414,0.158448211349631,0.0924368283108557,SFK RCS Estimate,2.55745511257651,3.57477038698711,SFK RCS Estimate
416,0.101597031178518,0.106721767456152,SFK RCS Estimate,1.03693142875944,3.72594562742902,SFK RCS Estimate
417,0.0732574406921725,0.0601344912405239,SFK RCS Estimate,0.371694142529562,0.965468076223967,SFK RCS Estimate
420,0.100045877489665,0.0765827769164829,SFK RCS Estimate,0.695113037313515,1.50774670243626,SFK RCS Estimate
422,,0,DISCOS DB,,0,DISCOS DB
423,,0,DISCOS DB,,0,DISCOS DB
424,,0,DISCOS DB,,0,DISCOS DB
426,,0,DISCOS DB,,0,DISCOS DB
427,,0,DISCOS DB,,0,DISCOS DB
432,,0,DISCOS DB,,0,DISCOS DB
433,,0,DISCOS DB,,0,DISCOS DB
434,,0,DISCOS DB,,0,DISCOS DB
436,,0,DISCOS DB,,0,DISCOS DB
437,,0,DISCOS DB,,0,DISCOS DB
438,,0,DISCOS DB,,0,DISCOS DB
439,,0,DISCOS DB,,0,DISCOS DB
440,,0,DISCOS DB,,0,DISCOS DB
441,,0,DISCOS DB,,0,DISCOS DB
442,,0,DISCOS DB,,0,DISCOS DB
443,,0,DISCOS DB,,0,DISCOS DB
444,,0,DISCOS DB,,0,DISCOS DB
445,,0,DISCOS DB,,0,DISCOS DB
446,,0,DISCOS DB,,0,DISCOS DB
447,,0,DISCOS DB,,0,DISCOS DB
448,,0,DISCOS DB,,0,DISCOS DB
449,,0,DISCOS DB,1000,0,Default
450,,0,DISCOS DB,,0,DISCOS DB
451,,0,DISCOS DB,,0,DISCOS DB
453,,0,DISCOS DB,,0,DISCOS DB
454,,0,DISCOS DB,,0,DISCOS DB
455,,0,DISCOS DB,,0,DISCOS DB
461,0.0989902006644225,0.0748768763038771,SFK RCS Estimate,0.419892356274554,0.922137768710904,SFK RCS Estimate
463,0.125908231978777,0.0918469815229872,SFK RCS Estimate,0.697326800800985,1.38301825485786,SFK RCS Estimate
465,0.135328571182209,0.114102851406322,SFK RCS Estimate,1.53262224333787,3.894202918394,SFK RCS Estimate
467,0.119291365047713,0.12866704982051,SFK RCS Estimate,0.131706751746491,0.458722944129741,SFK RCS Estimate
469,0.13616270519643,0.0907376846157051,SFK RCS Estimate,0.897332771722665,1.57008265653426,SFK RCS Estimate
470,0.181876672228188,0.23890782327111,SFK RCS Estimate,2.14315480835905,8.85928381822497,SFK RCS Estimate
474,0.05,0.03,SFK RCS Estimate,0.0341171437770929,0.060736510101236,SFK RCS Estimate
475,0.123423792884413,0.108040085881583,SFK RCS Estimate,0.336661424581873,1.01357628909502,SFK RCS Estimate
478,0.0523566871361583,0.0419081846083199,SFK RCS Estimate,0.114674306502493,0.31996072812554,SFK RCS Estimate
479,0.0552522088154195,0.0334256291142181,SFK RCS Estimate,448.3,0,Default
480,0.199247235111866,0.158943743688342,SFK RCS Estimate,2.20844572497092,4.68128808897377,SFK RCS Estimate
481,,0,DISCOS DB,,0,DISCOS DB
490,,0,DISCOS DB,,0,DISCOS DB
502,,0,DISCOS DB,,0,DISCOS DB
503,,0,DISCOS DB,,0,DISCOS DB
504,,0,DISCOS DB,,0,DISCOS DB
505,,0,DISCOS DB,,0,DISCOS DB
506,,0,DISCOS DB,,0,DISCOS DB
507,,0,DISCOS DB,,0,DISCOS DB
508,,0,DISCOS DB,,0,DISCOS DB
509,,0,DISCOS DB,,0,DISCOS DB
510,0.115942148250213,0.0807238136539125,SFK RCS Estimate,2.25599258207446,3.96660005571328,SFK RCS Estimate
511,0.109306938662393,0.0744630467622849,SFK RCS Estimate,2.04554373794099,3.4892825986007,SFK RCS Estimate
513,,0,DISCOS DB,,0,DISCOS DB
515,,0,DISCOS DB,,0,DISCOS DB
516,0.130919899612112,0.102148470792552,SFK RCS Estimate,1.45241179355812,3.27386053629465,SFK RCS Estimate
517,,0,DISCOS DB,,0,DISCOS DB
518,,0,DISCOS DB,,0,DISCOS DB
519,,0,DISCOS DB,,0,DISCOS DB
520,,0,DISCOS DB,,0,DISCOS DB
521,,0,DISCOS DB,,0,DISCOS DB
522,,0,DISCOS DB,,0,DISCOS DB
523,3.7,0,Default,,0,DISCOS DB
524,,0,DISCOS DB,,0,DISCOS DB
525,,0,DISCOS DB,,0,DISCOS DB
527,,0,DISCOS DB,,0,DISCOS DB
530,0.0958267108595903,0.0647015699545653,SFK RCS Estimate,0.883246848849028,1.548131376589,SFK RCS Estimate
532,,0,DISCOS DB,,0,DISCOS DB
533,,0,DISCOS DB,,0,DISCOS DB
534,,0,DISCOS DB,,0,DISCOS DB
537,0.0992557839532835,0.0651110316893947,SFK RCS Estimate,0.275212848435985,0.475046315191942,SFK RCS Estimate
538,0.05,0.03,SFK RCS Estimate,0.0765975302547162,0.15572426188095,SFK RCS Estimate
541,0.0825509519769917,0.062118746151394,SFK RCS Estimate,0.401551816546251,0.799035225199466,SFK RCS Estimate
543,0.0814594517040257,0.0813365136459996,SFK RCS Estimate,0.480430745721631,1.38835443634458,SFK RCS Estimate
544,0.15494331370038,0.193308849047599,SFK RCS Estimate,1.37864956148148,4.74731810057605,SFK RCS Estimate
545,0.0508584913739129,0.0468401480225052,SFK RCS Estimate,0.105792667665115,0.324963850095037,SFK RCS Estimate
548,0.0988376346405313,0.070157329731228,SFK RCS Estimate,1.58197995076936,2.95147026301766,SFK RCS Estimate
549,0.0726199336173078,0.0488600039894205,SFK RCS Estimate,0.278216829920715,0.477735506723144,SFK RCS Estimate
552,0.0738399822763373,0.0654166258878048,SFK RCS Estimate,0.16710278098691,0.597456782871644,SFK RCS Estimate
553,,0,DISCOS DB,,0,DISCOS DB
554,,0,DISCOS DB,,0,DISCOS DB
555,,0,DISCOS DB,,0,DISCOS DB
558,0.268630669918495,0.359428286772609,SFK RCS Estimate,4.27785738861674,15.4635312527539,SFK RCS Estimate
559,0.05,0.03,SFK RCS Estimate,0.0385614785063849,0.0654741759327499,SFK RCS Estimate
560,0.130732012790537,0.103503411014259,SFK RCS Estimate,0.166574278520025,0.344942628431846,SFK RCS Estimate
561,0.108194181695508,0.0741811778241752,SFK RCS Estimate,0.195515450866963,0.350443672257413,SFK RCS Estimate
562,,0,DISCOS DB,,0,DISCOS DB
563,,0,DISCOS DB,,0,DISCOS DB
564,,0,DISCOS DB,,0,DISCOS DB
565,,0,DISCOS DB,,0,DISCOS DB
566,,0,DISCOS DB,,0,DISCOS DB
567,,0,DISCOS DB,,0,DISCOS DB
568,,0,DISCOS DB,,0,DISCOS DB
569,,0,DISCOS DB,,0,DISCOS DB
570,,0,DISCOS DB,,0,DISCOS DB
571,,0,DISCOS DB,,0,DISCOS DB
572,,0,DISCOS DB,,0,DISCOS DB
573,,0,DISCOS DB,,0,DISCOS DB
574,,0,DISCOS DB,,0,DISCOS DB
575,,0,DISCOS DB,,0,DISCOS DB
576,,0,DISCOS DB,,0,DISCOS DB
577,,0,DISCOS DB,,0,DISCOS DB
578,,0,DISCOS DB,,0,DISCOS DB
579,,0,DISCOS DB,,0,DISCOS DB
580,,0,DISCOS DB,,0,DISCOS DB
586,,0,DISCOS DB,,0,DISCOS DB
587,,0,DISCOS DB,,0,DISCOS DB
588,,0,DISCOS DB,,0,DISCOS DB
589,,0,DISCOS DB,,0,DISCOS DB
590,,0,DISCOS DB,,0,DISCOS DB
591,,0,DISCOS DB,,0,DISCOS DB
592,,0,DISCOS DB,,0,DISCOS DB
593,,0,DISCOS DB,,0,DISCOS DB
594,,0,DISCOS DB,,0,DISCOS DB
