ObjectID,HBR,HBRSigma,HBRSource,Mass,MassSigma,MassSource
31297,0.057805522121793,0.0354966288286495,SFK RCS Estimate,0.401580248851867,0.601952685703682,SFK RCS Estimate
31299,0.0772962890588042,0.0536376880177082,SFK RCS Estimate,10,0,Default
31300,0.0630336888480598,0.0545098358462258,SFK RCS Estimate,0.0650140699335938,0.175292229860145,SFK RCS Estimate
31302,0.05,0.03,SFK RCS Estimate,0.0211971957288913,0.0377503731580503,SFK RCS Estimate
31303,0.127647731857298,0.111034174690857,SFK RCS Estimate,2.89413185216118,7.27432227821924,SFK RCS Estimate
31304,1.4,0,CARA Protected Primary,200,0,CARA Protected Primary
31305,,0,DISCOS DB,,0,DISCOS DB
31306,,0,DISCOS DB,,0,DISCOS DB
31307,,0,DISCOS DB,,0,DISCOS DB
31308,,0,DISCOS DB,,0,DISCOS DB
31309,,0,DISCOS DB,,0,DISCOS DB
31310,0.05,0.03,SFK RCS Estimate,0.00958698001643715,0.0145782870669256,SFK RCS Estimate
31311,0.0728460111767369,0.0444283452800095,SFK RCS Estimate,0.0624647075377535,0.0937173202822336,SFK RCS Estimate
31312,0.05,0.03,SFK RCS Estimate,0.049996513338652,0.101179678669239,SFK RCS Estimate
31313,0.088555339176372,0.0741056840978051,SFK RCS Estimate,0.664339971040112,1.54996339579879,SFK RCS Estimate
31314,0.05,0.03,SFK RCS Estimate,0.126093627788039,0.206773172071389,SFK RCS Estimate
31317,0.05,0.03,SFK RCS Estimate,10,0,Default
31319,0.109495956314704,0.0931612956272888,SFK RCS Estimate,1.40014162512304,3.54383922821076,SFK RCS Estimate
31320,1.5,0,Default,10,0,Default
31321,0.05,0.03,SFK RCS Estimate,0.247983273165119,0.408700690250513,SFK RCS Estimate
31322,0.05,0.03,SFK RCS Estimate,0.16175785324771,0.284243207160144,SFK RCS Estimate
31323,0.05,0.03,SFK RCS Estimate,0.014553868250543,0.0260740057307812,SFK RCS Estimate
31324,0.083141232938054,0.0817458778210021,SFK RCS Estimate,1.22287686216464,3.06609205002932,SFK RCS Estimate
31325,0.05,0.03,SFK RCS Estimate,0.0256444892368308,0.0450914507072497,SFK RCS Estimate
31326,0.05,0.03,SFK RCS Estimate,0.00185347238456173,0.00261542355015627,SFK RCS Estimate
31327,0.0572023128618565,0.0448114453390364,SFK RCS Estimate,0.324106511374431,0.66519567772598,SFK RCS Estimate
31328,0.0887735657621141,0.0659851889587759,SFK RCS Estimate,2.32561787941054,4.40811465986188,SFK RCS Estimate
31329,0.05,0.03,SFK RCS Estimate,0.019738271410873,0.029961818344636,SFK RCS Estimate
31330,1.5,0,Default,10,0,Default
31331,0.0546344756270934,0.0375996615563269,SFK RCS Estimate,0.38739228460028,0.663838545355147,SFK RCS Estimate
31332,0.0676693576932806,0.0515522241048268,SFK RCS Estimate,0.100073717419194,0.206394883218166,SFK RCS Estimate
31333,0.0533625862286017,0.0327196712803023,SFK RCS Estimate,0.0913066458870584,0.135423834077757,SFK RCS Estimate
31336,0.0736175471886825,0.0470718409156391,SFK RCS Estimate,0.403698346653317,0.633912446627803,SFK RCS Estimate
31337,0.05,0.03,SFK RCS Estimate,0.0118917990948066,0.0208424857892969,SFK RCS Estimate
